1	19164421	19164440	Tcfap2d	Tcfap2b
1	195923880	195923899	-	-
1	19190967	19190986	Tcfap2d	Tcfap2b
1	196319614	196319633	-	Plxna2
1	196540153	196540172	Plxna2	Cd34
1	196677036	196677055	Cd34	Mcp
1	20296837	20296856	-	Pkhd1
1	20499056	20499075	Pkhd1	Pkhd1
1	20539743	20539762	Pkhd1	Pkhd1
1	20685343	20685362	Pkhd1	Il17
1	20787052	20787071	Il17f	Mcm3
1	21446424	21446443	BC099381	Kcnq5
1	21952487	21952506	Kcnq5	-
1	22254314	22254333	-	Rims1
1	22558766	22558785	-	-
1	23988517	23988536	1110058L19Rik	4921533L14Rik
1	24089335	24089354	4921533L14Rik	Col9a1
1	24091588	24091607	4921533L14Rik	Col9a1
1	25455047	25455066	Bai3	-
1	25461171	25461190	Bai3	-
1	25771508	25771527	Bai3	-
1	30447975	30447994	-	-
1	30645117	30645136	-	AK087209
1	31094288	31094307	-	4931428L18Rik
1	33911065	33911084	B230209C24Rik	Dst
1	34062423	34062442	-	Dst
1	34109383	34109402	Dst	-
1	34146190	34146209	Dst	-
1	34354610	34354629	-	2310061I09Rik
1	36222000	36222019	Lincr	Arid5a
1	36223932	36223951	Lincr	Arid5a
1	36266506	36266525	Arid5a	4632411B12Rik
1	36501795	36501814	S79463	AK006300
1	36579679	36579698	AK006300	BC050210
1	37195404	37195423	Cnga3	Inpp4a
1	38130232	38130251	Rev1l	Aff3
1	38733680	38733699	-	Lonrf2
1	38800929	38800948	Lonrf2	Chst10
1	39285391	39285410	Npas2	Rpl31
1	39630581	39630600	Creg2	-
1	40489393	40489412	Il18rap	Slc9a4
1	40747497	40747516	4931419K03Rik	-
1	40789371	40789390	4931419K03Rik	-
1	40823780	40823799	4931419K03Rik	-
1	42183124	42183143	AK048997	-
1	42635949	42635968	2610017I09Rik	-
1	42686380	42686399	2610017I09Rik	-
1	43057607	43057626	AI597479	Fhl2
1	43704843	43704862	1500015O10Rik	Uxs1
1	4506813	4506832	Sox17	-
1	45258676	45258695	-	Col3a1
1	45376617	45376636	Col3a1	Col5a2
1	45393567	45393586	Col5a2	-
1	47222471	47222490	-	-
1	4760136	4760155	-	Mrpl15
1	47754241	47754260	-	-
1	51560234	51560253	-	-
1	52212306	52212325	-	-
1	53037933	53037952	Gdf8	AK006101
1	53853827	53853846	-	Hecw2
1	55681103	55681122	-	-
1	55818907	55818926	-	-
1	55831111	55831130	-	-
1	55835457	55835476	-	-
1	55905021	55905040	-	-
1	57040271	57040290	-	-
1	57150360	57150379	-	-
1	57373640	57373659	BC071241	-
1	57914676	57914695	6530404F10Rik	Sgol2
1	58101479	58101498	Aox3	Aox4
1	59568063	59568082	-	Sumo1
1	60999880	60999899	Icos	-
1	61125833	61125852	-	-
1	61242708	61242727	-	-
1	62720713	62720732	Nrp2	-
1	62745586	62745605	Nrp2	-
1	62920698	62920717	-	AK133321
1	6320881	6320900	Rb1cc1	-
1	63115545	63115564	Eef1b2	Gpr1
1	63887925	63887944	-	LOC433315
1	64126055	64126074	Klf7	-
1	64382561	64382580	-	Creb1
1	64671848	64671867	Fzd5	9430067K14Rik
1	65046473	65046492	Cryga	D630023F18Rik
1	65114320	65114339	Idh1	Pip5k3
1	65217241	65217260	Pip5k3	Pthr1
1	66612074	66612093	-	Rpe
1	66994837	66994856	Lancl1	-
1	67077343	67077362	-	AK028683
1	67492533	67492552	-	-
1	68039889	68039908	-	-
1	6895604	6895623	St18	-
1	69072280	69072299	-	-
1	69723637	69723656	-	Spag16
1	71439238	71439257	4833417A11Rik	Atic
1	7209025	7209044	Pcmtd1	-
1	72057049	72057068	-	Wdt2
1	72508545	72508564	BC098191	Smarcal1
1	72799209	72799228	Igfbp2	Igfbp5
1	73759700	73759719	-	BC055076
1	73834925	73834944	-	BC055076
1	74058508	74058527	-	F930048N03Rik
1	74212664	74212683	Gpbar1	Aamp
1	74220555	74220574	Brp17	Tmbim1
1	74246706	74246725	Tmbim1	Brp17
1	74741506	74741525	Wnt10a	Cdk5r2
1	74814161	74814180	Cdk5r2	Fev
1	74828349	74828368	Cryba2	B230363K08Rik
1	74835087	74835106	Cryba2	B230363K08Rik
1	74933897	74933916	Ihh	Slc23a3
1	74985500	74985519	-	Slc23a3
1	75007860	75007879	-	Slc23a3
1	75137562	75137581	Dnajb10	Ptprn
1	75282022	75282041	Des	Apeg1
1	75442879	75442898	Slc4a3	-
1	75536884	75536903	Slc4a3	-
1	75809058	75809077	-	-
1	77399590	77399609	Epha4	-
1	77862025	77862044	-	-
1	78302914	78302933	Sgpp2	Farslb
1	78613334	78613353	Acsl3	Kcne4
1	80287730	80287749	Cul3	-
1	80395077	80395096	-	-
1	82718398	82718417	Tm4sf20	Hrb
1	84166030	84166049	5033414K04Rik	Dner
1	87567848	87567867	AK041324	AK139572
1	88261299	88261318	BC100497	Ptma
1	88271839	88271858	BC100497	Ptma
1	88332950	88332969	BC100497	Ptma
1	88356642	88356661	BC100497	Ptma
1	88359556	88359575	-	Ptma
1	88363716	88363735	Ptma	Pde6d
1	88429851	88429870	Cops7b	Nppc
1	88481610	88481629	Cops7b	Nppc
1	88505551	88505570	Nppc	4930429A22Rik
1	88873429	88873448	4930429A22Rik	Akp5
1	89016210	89016229	Ecel1	Chrnd
1	90059560	90059579	Ugt1a6a	6430706D22Rik
1	90132976	90132995	6430706D22Rik	Trpm8
1	90393698	90393717	Glrp1	-
1	91027438	91027457	Sh3bp4	-
1	91355761	91355780	Centg2	Centg2
1	91477983	91478002	-	Centg2
1	91552630	91552649	Centg2	-
1	91891917	91891936	Asb18	BB288505
1	92787289	92787308	Mlph	Rab17
1	93611790	93611809	-	Twist2
1	93705245	93705264	Twist2	Hdac4
1	94478368	94478387	Otos	-
1	94664584	94664603	-	Gpc1
1	95004983	95005002	2310007B03Rik	Sned1
1	98598821	98598840	-	Slco4c1
1	9534380	9534399	Rrs1	Adhfe1
1	99640089	99640108	4930429M06Rik	Pam
1	100009653	100009672	Pam	-
1	100180875	100180894	-	AK014872
1	9758155	9758174	Vcpip1	Sgk3
10	100059600	100059619	4930430F08Rik	-
10	100171938	100171957	-	-
10	101879334	101879353	9130411I17Rik	Nts
10	102165106	102165125	-	-
10	102429488	102429507	-	Cart1
10	105119153	105119172	-	BC067068
10	105245123	105245142	BC067068	AK036330
10	106013341	106013360	-	Ppfia2
10	107151879	107151898	-	-
10	107336771	107336790	-	-
10	107705083	107705102	AK004785	-
10	107941938	107941957	-	Syt1
10	108084093	108084112	-	Syt1
10	10866479	10866498	Shprh	-
10	109169946	109169965	-	-
10	110055167	110055186	-	E2f7
10	110504358	110504377	Zdhhc17	Osbpl8
10	110534081	110534100	-	Osbpl8
10	110630785	110630804	-	Osbpl8
10	11140261	11140280	Epm2a	-
10	111370700	111370719	-	Hrb2
10	111381871	111381890	-	Hrb2
10	112431569	112431588	4921506J03Rik	-
10	114501458	114501477	-	Tph2
10	114988962	114988981	Lgr5	-
10	114989396	114989415	Lgr5	-
10	115057091	115057110	Lgr5	-
10	115603323	115603342	Ptprr	Ptprb
10	116017589	116017608	Cnot2	-
10	116253042	116253061	Gm239	Rab3ip
10	116354660	116354679	Rab3ip	D630029K05Rik
10	116818125	116818144	Cpsf6	-
10	116920090	116920109	-	-
10	117080164	117080183	BC100404	Mdm2
10	117113723	117113742	Mdm2	Slc35e3
10	117559126	117559145	Mdm1	Il22
10	117949183	117949202	-	-
10	118766863	118766882	-	Grip1
10	119049700	119049719	-	Grip1
10	119528389	119528408	Helb	Irak3
10	120267702	120267721	Msrb3	-
10	120659697	120659716	AK132758	BC072607
10	120734190	120734209	BC072607	Gns
10	121043651	121043670	Tbk1	AK033441
10	121104568	121104587	AK033441	BC048403
10	121450910	121450929	-	Tmem5
10	122197552	122197571	Ppm1h	-
10	122210282	122210301	Ppm1h	-
10	122408459	122408478	2610528O22Rik	2610528O22Rik
10	122860047	122860066	-	AI851790
10	12381004	12381023	Utrn	-
10	124901590	124901609	-	-
10	125128427	125128446	-	-
10	12611805	12611824	Utrn	AK017897
10	126272794	126272813	-	Xrcc6bp1
10	126393485	126393504	Ctdsp2	Ctdsp2
10	126433843	126433862	Tsfm	Mettl1
10	126632028	126632047	Pip5k2c	Kif5a
10	126915963	126915982	Stac3	BC099496
10	127025195	127025214	Lrp1	Stat6
10	127044880	127044899	Lrp1	Stat6
10	127591649	127591668	Rbms2	Gls2
10	127812967	127812986	2610036N15Rik	Rnf41
10	127858470	127858489	Rnf41	Smarcc2
10	127939396	127939415	Mbc2	Zc3h10
10	128077764	128077783	Suox	Rab5b
10	128151666	128151685	Dgka	Wibg
10	128393231	128393250	0610006F02Rik	Olfr763
10	129499249	129499268	-	Olfr825
10	129631364	129631383	Olfr825	Neurod4
10	14081384	14081403	-	Gpr126
10	14990441	14990460	-	-
10	17712274	17712293	BC098509	Reps1
10	17744853	17744872	BC098509	Reps1
10	17933245	17933264	AK133237	-
10	18083318	18083337	-	AK017530
10	18606606	18606625	Perp	Tnfaip3
10	18875571	18875590	-	-
10	18929592	18929611	-	-
10	19181105	19181124	-	-
10	19583589	19583608	Pex7	Map3k5
10	19814853	19814872	Map3k5	Mtap7
10	20237428	20237447	-	Pde7b
10	20637961	20637980	-	Ahi1
10	20847652	20847671	Myb	-
10	21684833	21684852	Sgk	-
10	22776444	22776463	-	Eya4
10	22806380	22806399	-	Eya4
10	23466942	23466961	-	Rps12
10	23821047	23821066	Taar7f	Stx7
10	24001958	24001977	Moxd1	-
10	24311176	24311195	Ctgf	Enpp1
10	24314677	24314696	Ctgf	Enpp1
10	24808329	24808348	-	Akap7
10	25370848	25370867	-	-
10	25829032	25829051	C030003D03Rik	Gm623
10	26183857	26183876	-	-
10	26229802	26229821	-	-
10	26442670	26442689	-	Arhgap18
10	26609143	26609162	Arhgap18	-
10	26685147	26685166	Arhgap18	-
10	26822727	26822746	-	-
10	26954329	26954348	-	Lama2
10	28533754	28533773	E430004N04Rik	AK138042
10	29493733	29493752	-	-
10	3012975	3012994	-	-
10	30300209	30300228	2410075D05Rik	Hint3
10	3221299	3221318	Cnksr3	A130090K04Rik
10	32580395	32580414	Tcba1	-
10	33761275	33761294	AK028763	BC099502
10	34016329	34016348	Tspyl4	Nt5dc1
10	3460894	3460913	Oprm1	Oprm1
10	36481392	36481411	AK031910	-
10	36523827	36523846	AK031910	-
10	36826531	36826550	Marcks	5930403N24Rik
10	38565471	38565490	-	Lama4
10	38860684	38860703	Tube1	-
10	38861359	38861378	Tube1	-
10	39376347	39376366	Traf3ip2	Rev3l
10	40214558	40214577	Cdc2l6	BC100473
10	40692918	40692937	Wasf1	Gpr6
10	40760625	40760644	Gpr6	-
10	40977476	40977495	A530089I17Rik	-
10	41519475	41519494	2410017P07Rik	Sesn1
10	41719621	41719640	Armc2	Tdg
10	41759218	41759237	Tdg	-
10	41983629	41983648	Foxo3a	Lace1
10	42385591	42385610	Ostm1	Sec63
10	42423155	42423174	Ostm1	Sec63
10	42530951	42530970	Sec63	Scml4
10	42676084	42676103	Scml4	5330439J01Rik
10	43140984	43141003	AK140091	AK122525
10	43168279	43168298	AK140091	AK122525
10	43759735	43759754	BC035551	-
10	44449925	44449944	-	-
10	44733883	44733902	-	Prep
10	44820990	44821009	Prep	-
10	4499387	4499406	Rgs17	Mtrf1l
10	4504947	4504966	Rgs17	Mtrf1l
10	45200362	45200381	Lin28b	Hace1
10	45342626	45342645	Hace1	-
10	4559404	4559423	Fbxo5	-
10	45500486	45500505	Hace1	-
10	45700523	45700542	-	-
10	4791392	4791411	Myct1	Syne1
10	52073871	52073890	Gopc	5730521E12Rik
10	53484544	53484563	AK015334	-
10	53552067	53552086	-	Man1a
10	56689937	56689956	-	-
10	5748093	5748112	Esr1	-
10	57758238	57758257	Gcc2	Lims1
10	58207644	58207663	-	4831416G18Rik
10	59260616	59260635	Cbara1	Dnajb12
10	59290331	59290350	Dnajb12	Ddit4
10	59298142	59298161	Dnajb12	Ddit4
10	60083044	60083063	Cdh23	Slc29a3
10	60175186	60175205	Slc29a3	Unc5b
10	60447786	60447805	-	Pcbd1
10	60467892	60467911	-	Pcbd1
10	60543306	60543325	Sgpl1	1700021K02Rik
10	60595052	60595071	1700021K02Rik	Prf1
10	60887600	60887619	D830039M14Rik	Lrrc20
10	61234278	61234297	H2afy3	Col13a1
10	61273344	61273363	H2afy3	Col13a1
10	61387246	61387265	Col13a1	-
10	61412673	61412692	Col13a1	2010107G23Rik
10	61450918	61450937	Col13a1	2010107G23Rik
10	61578558	61578577	Neurog3	Tspan15
10	61895751	61895770	Vps26	Prg1
10	62978122	62978141	-	Ctnna3
10	6349894	6349913	Mthfd1l	Plekhg1
10	64146255	64146274	Ctnna3	-
10	66304738	66304757	-	-
10	66316898	66316917	-	D10Ucla1
10	67393649	67393668	Zfp365	AK045134
10	6773378	6773397	-	0610009A07Rik
10	68298196	68298215	-	-
10	69568834	69568853	-	Slc16a9
10	70209822	70209841	-	-
10	70875425	70875444	Ipmk	-
10	74626280	74626299	-	AY884297
10	74880547	74880566	Upb1	AK034509
10	74883446	74883465	Upb1	AK034509
10	76953551	76953570	1810008A18Rik	Itgb2
10	77071410	77071429	Sumo3	Ube2g2
10	77563266	77563285	Icosl	D10Jhu81e
10	79086622	79086641	Madcam1	Cdc34
10	79142602	79142621	Hcn2	Polrmt
10	79551886	79551905	Atp5d	Midn
10	79578812	79578831	1600002K03Rik	Efna2
10	79909531	79909550	Onecut3	Atp8b3
10	79922604	79922623	Onecut3	Atp8b3
10	79981711	79981730	Klf16	D10Bwg1364e
10	80025843	80025862	Scamp4	Csnk1g2
10	80391405	80391424	Gng7	Diras1
10	80812081	80812100	Nfic	Nfic
10	82225360	82225379	Nfyb	Txnrd1
10	82241780	82241799	Nfyb	Txnrd1
10	83249617	83249636	-	-
10	83449394	83449413	-	-
10	83788032	83788051	-	Nuak1
10	83867999	83868018	Nuak1	AK015500
10	83944056	83944075	AK015500	Ckap4
10	84476605	84476624	Ric8b	Fhl4
10	84650883	84650902	Cry1	-
10	84750924	84750943	-	Btbd11
10	8482751	8482770	-	Sash1
10	85752039	85752058	-	Timp3
10	85893803	85893822	Syn3	-
10	86454827	86454846	Stab2	-
10	86934011	86934030	Ascl1	Pah
10	8743743	8743762	-	-
10	87549703	87549722	BC070476	LOC626115
10	87808916	87808935	1200002N14Rik	Gnptab
10	87856412	87856431	Gnptab	Sycp3
10	88813460	88813479	-	Gas2l3
10	89060087	89060106	Slc17a8	Scyl2
10	89473773	89473792	-	-
10	90120136	90120155	-	-
10	90617880	90617899	Tmpo	-
10	90701139	90701158	Tmpo	-
10	90727793	90727812	-	-
10	92082385	92082404	-	Nedd1
10	92480879	92480898	-	-
10	92721847	92721866	Elk3	-
10	92859520	92859539	-	Lta4h
10	93007500	93007519	Ccdc38	BC100499
10	93038021	93038040	AK016739	Ntn4
10	93207389	93207408	Ntn4	Usp44
10	9367340	9367359	E130306M17Rik	-
10	94053567	94053586	Tmcc3	4921537D05Rik
10	94421328	94421347	-	-
10	94905846	94905865	Socs2	D10Ertd322e
10	96742823	96742842	-	-
10	96775212	96775231	-	-
10	96997622	96997641	Dcn	Lum
10	97100091	97100110	Dspg3	AK134882
10	97134446	97134465	4921510H08Rik	AK134882
10	99045701	99045720	-	-
10	99049313	99049332	-	-
11	99929216	99929235	AK132500	Krt1-13
11	99985654	99985673	Krt1-19	Krt1-9
11	100111584	100111603	2410039E07Rik	Eif1
11	100114590	100114609	2410039E07Rik	Eif1
11	100139911	100139930	Eif1	Gast
11	100224350	100224369	Jup	1110036O03Rik
11	100874143	100874162	Atp6v0a1	Naglu
11	100991196	100991215	AK090044	Cntnap1
11	101064895	101064914	Ramp2	Vps25
11	101629528	101629547	Etv4	Meox1
11	101721407	101721426	Meox1	AK076700
11	101785128	101785147	Sost	Dusp3
11	102073730	102073749	BC030867	BC029841
11	102125171	102125190	BC029841	Ubtf
11	102247260	102247279	D11Ertd333e	Grn
11	102263769	102263788	BC025575	Itga2b
11	102593747	102593766	Adam11	Gja7
11	102668170	102668189	Higd1b	Eftud2
11	102809207	102809226	3000004C01Rik	Dcakd
11	102918901	102918920	Plcd3	Acbd4
11	102975269	102975288	BC026458	Fmnl1
11	103049255	103049274	4933400C05Rik	Map3k14
11	103062607	103062626	Map3k14	AK006468
11	103141494	103141513	AK006468	BC055401
11	103455658	103455677	Lyzl6	Rprml
11	103575023	103575042	Wnt9b	Wnt3
11	103580018	103580037	Wnt9b	Wnt3
11	103813654	103813673	Arf2	-
11	104012115	104012134	4933407P14Rik	Mapt
11	104047425	104047444	4933407P14Rik	Mapt
11	104131985	104132004	Mapt	BC054752
11	105057318	105057337	Tlk2	Mrc2
11	105148753	105148772	Mrc2	Rnf190
11	105405798	105405817	-	-
11	105743295	105743314	AK084601	Cyb561
11	106464557	106464576	Tex2	Pecam1
11	106834890	106834909	Kpna2	BC060715
11	106860628	106860647	Kpna2	BC060715
11	106968097	106968116	BC060715	Nol11
11	107030011	107030030	Pitpnc1	Pitpnc1
11	107285304	107285323	Pitpnc1	Psmd12
11	107680312	107680331	-	Cacng5
11	107810787	107810806	Prkca	Prkca
11	107944846	107944865	-	Prkca
11	108741480	108741499	Ccdc46	Axin2
11	108995106	108995125	-	Rgs9
11	109060807	109060826	-	Rgs9
11	109114345	109114364	Rgs9	BC062114
11	109147609	109147628	Rgs9	BC062114
11	109365835	109365854	Slc16a6	6330406P08Rik
11	109376945	109376964	6330406P08Rik	Wipi1
11	109401353	109401372	6330406P08Rik	Wipi1
11	109435357	109435376	Wipi1	Prkar1a
11	109689630	109689649	AK132924	Abca8b
11	110084793	110084812	Abca6	Abca5
11	110315104	110315123	Map2k6	-
11	110353796	110353815	Map2k6	-
11	110858474	110858493	Kcnj16	Kcnj2
11	111262065	111262084	-	-
11	111348742	111348761	-	-
11	112930729	112930748	-	-
11	112981388	112981407	-	Slc39a11
11	112988687	112988706	-	Slc39a11
11	112991571	112991590	-	Slc39a11
11	113468143	113468162	Sstr2	Cog1
11	113681875	113681894	Sdk2	Sdk2
11	11361690	11361709	Zpbp	AK040906
11	114067952	114067971	-	AK132953
11	114452605	114452624	-	Rpl38
11	114484544	114484563	-	Rpl38
11	114605314	114605333	LOC432611	1500005I02Rik
11	114628892	114628911	Gpr142	Gprc5c
11	11457314	11457333	AK015144	AK015778
11	114976283	114976302	Rab37	Slc9a3r1
11	115402338	115402357	Nup85	Gga3
11	115530795	115530814	Grb2	2310067B10Rik
11	115715087	115715106	Recql5	Recql5
11	116036166	116036185	Cdk3	Evpl
11	116110653	116110672	Galr2	Exoc7
11	116184396	116184415	Foxj1	1110014K08Rik
11	116262284	116262303	1110014K08Rik	Qrich2
11	116554700	116554719	St6galnac2	AK158468
11	116624533	116624552	St6galnac1	1810057P16Rik
11	116656323	116656342	1810057P16Rik	Ptdsr
11	116734879	116734898	2600014M03Rik	Mgat5b
11	116859807	116859826	Mgat5b	Sec14l1
11	116873150	116873169	Mgat5b	Sec14l1
11	116888399	116888418	Mgat5b	Sec14l1
11	117686917	117686936	Birc5	Tha1
11	117838053	117838072	AK049359	AK084985
11	118036845	118036864	Pscd1	AK079342
11	118262135	118262154	C1qtnf1	D230014K01Rik
11	118389812	118389831	D230014K01Rik	D11Bwg0517e
11	118814868	118814887	Enpp7	Cbx2
11	118850398	118850417	Cbx2	Cbx8
11	118872452	118872471	Cbx8	Cbx4
11	118950099	118950118	Cbx4	Tbc1d16
11	119006716	119006735	Tbc1d16	Ccdc40
11	119065254	119065273	Ccdc40	Gaa
11	119252180	119252199	AK037444	AK077880
11	119319956	119319975	A730011L01Rik	Nptx1
11	119917329	119917348	2410002I01Rik	1810073N04Rik
11	119927288	119927307	2410002I01Rik	1810073N04Rik
11	120123858	120123877	Bahcc1	Actg1
11	120169684	120169703	Actg1	Fscn2
11	120331823	120331842	Slc25a10	Gcgr
11	120528954	120528973	Stra13	Lrrc45
